event,date,fighter1,fighter2,f1_open,f2_open,f1_close,f2_close,f1_odds,f2_odds,f1_open_ts,f2_open_ts,f1_close_ts,f2_close_ts,f1_history_points,f2_history_points,f1_books,f2_books,matchup_id,source_url
UFC 297,2024-01-21,Sam Patterson,Yohan Lainesse,-120,100,120,-146,120,-146,2023-11-17T04:37:42+00:00,2023-11-17T04:37:42+00:00,2024-01-21T00:26:26+00:00,2024-01-21T00:26:26+00:00,231,231,7,7,33358,https://www.bestfightodds.com/events/ufc-297-3106
UFC 297,2024-01-21,Jasmine Jasudavicius,Priscila Cachoeira,-192,160,-413,314,-413,314,2023-12-17T21:13:59+00:00,2023-12-17T21:13:59+00:00,2024-01-20T23:54:15+00:00,2024-01-20T23:54:15+00:00,214,214,7,7,33653,https://www.bestfightodds.com/events/ufc-297-3106
UFC Fight Night: Santos vs. Walker,2021-10-02,Johnny Walker,Thiago Santos,132,-160,128,-153,128,-153,2021-05-21T14:25:39+00:00,2021-05-21T14:25:39+00:00,2021-10-03T01:02:29+00:00,2021-10-03T01:02:29+00:00,173,173,7,7,22931,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Kevin Holland,Kyle Daukaus,-110,-110,-173,145,-173,145,2021-09-05T13:56:03+00:00,2021-09-05T13:56:03+00:00,2021-10-03T00:33:28+00:00,2021-10-03T00:33:28+00:00,160,160,7,7,24363,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Alex Oliveira,Niko Price,-110,-110,169,-205,169,-205,2021-09-05T13:58:04+00:00,2021-09-05T13:58:04+00:00,2021-10-03T00:04:29+00:00,2021-10-03T00:04:29+00:00,171,171,7,7,24239,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Krzysztof Jotko,Misha Cirkunov,-160,140,-132,109,-132,109,2021-09-05T13:56:03+00:00,2021-09-05T13:56:03+00:00,2021-10-02T23:34:28+00:00,2021-10-02T23:34:28+00:00,213,213,7,7,24141,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Alex Hernandez,Mike Breeden,-300,250,-674,469,-674,469,2021-09-26T13:34:04+00:00,2021-09-26T13:34:04+00:00,2021-10-02T23:15:28+00:00,2021-10-02T23:15:28+00:00,93,93,7,7,24641,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Jared Gordon,Joe Solecki,-105,-115,110,-133,110,-133,2021-09-05T13:56:03+00:00,2021-09-05T13:56:03+00:00,2021-10-02T22:38:28+00:00,2021-10-02T22:38:28+00:00,309,309,7,7,23257,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Antonina Shevchenko,Casey O'Neill,250,-300,200,-244,200,-244,2021-09-05T13:58:04+00:00,2021-09-05T13:58:04+00:00,2021-10-02T22:14:28+00:00,2021-10-02T22:14:28+00:00,186,186,7,7,24274,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Bethe Correia,Karol Rosa,235,-275,473,-681,473,-681,2021-09-05T13:56:03+00:00,2021-09-05T13:56:03+00:00,2021-10-02T21:44:30+00:00,2021-10-02T21:44:30+00:00,254,254,7,7,23331,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Devonte Smith,Jamie Mullarkey,-110,-110,-158,132,-158,132,2021-09-05T13:58:03+00:00,2021-09-05T13:58:03+00:00,2021-10-02T21:20:29+00:00,2021-10-02T21:20:29+00:00,142,142,7,7,23643,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Douglas Silva de Andrade,Gaetano Pirrello,-200,170,-271,218,-271,218,2021-09-05T14:02:04+00:00,2021-09-05T14:02:04+00:00,2021-10-02T20:56:28+00:00,2021-10-02T20:56:28+00:00,165,165,7,7,23461,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Shanna Young,Stephanie Egger,-150,130,127,-153,127,-153,2021-09-26T13:34:04+00:00,2021-09-26T13:34:04+00:00,2021-10-02T20:34:28+00:00,2021-10-02T20:34:28+00:00,167,167,7,7,24554,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
UFC Fight Night: Santos vs. Walker,2021-10-02,Alejandro Perez,Johnny Eduardo,-200,170,-267,216,-267,216,2021-09-05T14:08:04+00:00,2021-09-05T14:08:04+00:00,2021-10-02T20:12:29+00:00,2021-10-02T20:12:29+00:00,92,92,7,7,23909,https://www.bestfightodds.com/events/ufc-fight-night-santos-vs-walker-2167
Bellator 296,2023-05-12,Fabian Edwards,Gegard Mousasi,400,-550,215,-272,215,-272,2023-05-04T11:50:43+00:00,2023-05-04T11:50:43+00:00,2023-05-12T22:00:29+00:00,2023-05-12T22:00:29+00:00,30,30,5,5,31249,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Brent Primus,Mansour Barnaoui,160,-200,304,-401,304,-401,2023-05-05T19:31:31+00:00,2023-05-05T19:31:31+00:00,2023-05-12T21:06:48+00:00,2023-05-12T21:06:48+00:00,40,40,5,5,31265,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Costello van Steenis,Douglas Lima,140,-170,-167,136,-167,136,2023-05-04T11:50:44+00:00,2023-05-04T11:50:44+00:00,2023-05-12T20:09:23+00:00,2023-05-12T20:09:23+00:00,34,34,5,5,31250,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Kane Mousah,Thibault Gouti,240,-300,-105,-117,-105,-117,2023-05-05T19:31:35+00:00,2023-05-05T19:31:35+00:00,2023-05-12T20:11:12+00:00,2023-05-12T20:11:12+00:00,55,55,5,5,31266,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Denise Kielholtz,Paula Cristina,-300,240,-225,178,-225,178,2023-05-05T19:33:51+00:00,2023-05-05T19:33:51+00:00,2023-05-12T16:54:33+00:00,2023-05-12T16:54:33+00:00,30,30,5,5,31273,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Luca Poclit,Oliver Enkamp,160,-200,128,-158,128,-158,2023-05-05T19:33:49+00:00,2023-05-05T19:33:49+00:00,2023-05-12T19:00:42+00:00,2023-05-12T19:00:42+00:00,34,34,5,5,31272,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Davy Gallon,Saul Rogers,120,-150,129,-159,129,-159,2023-05-05T19:31:38+00:00,2023-05-05T19:31:38+00:00,2023-05-12T18:49:27+00:00,2023-05-12T18:49:27+00:00,32,32,5,5,31268,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Piotr Niedzielski,Yves Landu,130,-150,-105,-118,-105,-118,2023-05-07T23:56:06+00:00,2023-05-07T23:56:06+00:00,2023-05-12T18:16:13+00:00,2023-05-12T18:16:13+00:00,35,35,5,5,31305,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Kevin Petshi,Sarvarjon Kahmidov,500,-700,391,-569,391,-569,2023-05-04T11:50:47+00:00,2023-05-04T11:50:47+00:00,2023-05-12T18:02:25+00:00,2023-05-12T18:02:25+00:00,16,16,5,5,31254,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Chris Gonzalez,Tim Wilde,-200,160,-280,218,-280,218,2023-05-05T19:31:40+00:00,2023-05-05T19:31:40+00:00,2023-05-12T17:37:46+00:00,2023-05-12T17:37:46+00:00,21,21,5,5,31270,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Fabacary Diatta,Keir Harvie,-800,550,-566,393,-566,393,2023-05-11T22:00:22+00:00,2023-05-11T22:00:22+00:00,2023-05-12T17:08:18+00:00,2023-05-12T17:08:18+00:00,8,8,2,2,31365,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Asael Adjoudj,Georges Sasu,-400,300,-422,313,-422,313,2023-05-04T11:50:46+00:00,2023-05-04T11:50:46+00:00,2023-05-12T16:46:04+00:00,2023-05-12T16:46:04+00:00,13,13,5,5,31252,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Bourama Camara,Romain Debienne,-260,200,-193,156,-193,156,2023-05-05T19:33:48+00:00,2023-05-05T19:33:48+00:00,2023-05-12T16:31:18+00:00,2023-05-12T16:31:18+00:00,30,30,5,5,31271,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Jose Augusto,Simon Biyong,-115,-115,-114,-108,-114,-108,2023-05-05T19:31:38+00:00,2023-05-05T19:31:38+00:00,2023-05-12T16:00:46+00:00,2023-05-12T16:00:46+00:00,51,51,5,5,31269,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Aridane Romero Rodriguez,Fabacary Diatta,320,-500,320,-500,320,-500,2023-05-08T22:06:15+00:00,2023-05-08T22:06:15+00:00,2023-05-08T22:06:15+00:00,2023-05-08T22:06:15+00:00,1,1,1,1,31251,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Gregory Babene,Kyle Stewart,-165,140,-165,140,-165,140,2023-05-09T13:32:23+00:00,2023-05-09T13:32:23+00:00,2023-05-09T13:32:23+00:00,2023-05-09T13:32:23+00:00,1,1,1,1,31267,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Brett Johns,Marcirley Alves,-500,360,-500,360,-500,360,2023-05-10T13:40:25+00:00,2023-05-10T13:40:25+00:00,2023-05-10T13:40:25+00:00,2023-05-10T13:40:25+00:00,1,1,1,1,31253,https://www.bestfightodds.com/events/bellator-296-2885
Bellator 296,2023-05-12,Nicolo Solli,Steven Hill,-122,-113,176,-233,176,-233,2023-05-08T22:06:15+00:00,2023-05-08T22:06:15+00:00,2023-05-11T13:37:29+00:00,2023-05-11T13:37:29+00:00,12,12,3,3,31274,https://www.bestfightodds.com/events/bellator-296-2885
UFC 295: Jones vs. Miocic,2023-11-11,Joshua van,Kevin Borjas,-250,175,-242,194,-242,194,2023-10-06T11:17:39+00:00,2023-10-06T11:17:39+00:00,2023-11-11T23:29:43+00:00,2023-11-11T23:29:43+00:00,229,229,7,7,32913,https://www.bestfightodds.com/events/ufc-295-jones-vs-miocic-2957
UFC 295: Jones vs. Miocic,2023-11-11,Dennis Buzukja,Jamall Emmers,240,-350,200,-252,200,-252,2023-10-06T11:17:39+00:00,2023-10-06T11:17:39+00:00,2023-11-11T23:19:33+00:00,2023-11-11T23:19:33+00:00,207,207,7,7,32912,https://www.bestfightodds.com/events/ufc-295-jones-vs-miocic-2957
UFC 295: Jones vs. Miocic,2023-11-11,Mateusz Rebecki,Nurullo Aliev,-185,150,-185,150,-185,150,2023-10-30T18:07:37+00:00,2023-10-30T18:07:37+00:00,2023-10-30T18:07:37+00:00,2023-10-30T18:07:37+00:00,1,1,1,1,32909,https://www.bestfightodds.com/events/ufc-295-jones-vs-miocic-2957
UFC 294,2023-10-21,Kamaru Usman,Khamzat Chimaev,-200,170,268,-320,268,-320,2021-10-30T19:38:07+00:00,2021-10-30T19:38:07+00:00,2023-10-21T19:17:32+00:00,2023-10-21T19:17:32+00:00,342,342,7,7,25083,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Charles Oliveira,Islam Makhachev,225,-275,268,-351,268,-351,2023-07-20T08:39:06+00:00,2023-07-20T08:39:06+00:00,2023-08-13T19:23:15+00:00,2023-08-13T19:23:15+00:00,6,6,1,1,32117,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Alexander Volkanovski,Islam Makhachev,215,-290,209,-257,209,-257,2023-10-11T03:25:08+00:00,2023-10-11T03:25:08+00:00,2023-10-21T19:59:52+00:00,2023-10-21T19:59:52+00:00,350,350,7,7,32952,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Johnny Walker,Magomed Ankalaev,300,-450,288,-378,288,-378,2023-09-30T07:59:32+00:00,2023-09-30T07:59:32+00:00,2023-10-21T18:57:17+00:00,2023-10-21T18:57:17+00:00,159,159,7,7,32856,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Ikram Aliskerov,Warlley Alves,-400,325,-652,463,-652,463,2023-10-11T22:57:26+00:00,2023-10-11T22:57:26+00:00,2023-10-21T18:35:44+00:00,2023-10-21T18:35:44+00:00,155,155,7,7,32960,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Muin Gafurov,Said Nurmagomedov,164,-198,254,-334,254,-334,2023-09-29T20:43:12+00:00,2023-09-29T20:43:12+00:00,2023-10-21T18:19:55+00:00,2023-10-21T18:19:55+00:00,607,607,7,7,32857,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Muhammad Mokaev,Tim Elliott,-649,400,-461,334,-461,334,2023-09-30T07:59:32+00:00,2023-09-30T07:59:32+00:00,2023-10-21T17:39:32+00:00,2023-10-21T17:39:32+00:00,266,266,7,7,32050,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Mohammad Yahya,Trevor Peek,-163,120,158,-194,158,-194,2023-09-30T07:59:31+00:00,2023-09-30T07:59:31+00:00,2023-10-21T17:11:57+00:00,2023-10-21T17:11:57+00:00,235,235,7,7,32873,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Javid Basharat,Victor Henry,-480,360,-583,415,-583,415,2023-10-04T20:12:31+00:00,2023-10-04T20:12:31+00:00,2023-10-21T16:49:24+00:00,2023-10-21T16:49:24+00:00,104,104,7,7,32879,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Abu Azaitar,Sedriques Dumas,130,-175,198,-246,198,-246,2023-09-30T07:59:32+00:00,2023-09-30T07:59:32+00:00,2023-10-21T15:57:26+00:00,2023-10-21T15:57:26+00:00,274,274,7,7,32878,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Anshul Jubli,Mike Breeden,-400,275,-274,218,-274,218,2023-09-30T07:59:32+00:00,2023-09-30T07:59:32+00:00,2023-10-21T15:48:05+00:00,2023-10-21T15:48:05+00:00,225,225,7,7,32877,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Jinh Yu Frey,Viktoriia Dudakova,200,-275,398,-543,398,-543,2023-09-30T07:59:32+00:00,2023-09-30T07:59:32+00:00,2023-10-21T22:09:31+00:00,2023-10-21T22:09:31+00:00,158,158,7,7,32876,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Muhammad Naimov,Nathaniel Wood,200,-275,262,-346,262,-346,2023-09-30T07:59:32+00:00,2023-09-30T07:59:32+00:00,2023-10-21T15:19:15+00:00,2023-10-21T15:19:15+00:00,328,328,7,7,32875,https://www.bestfightodds.com/events/ufc-294-2908
UFC 294,2023-10-21,Bruno Silva,Sharapudin Magomedov,150,-200,283,-369,283,-369,2023-09-30T07:59:31+00:00,2023-09-30T07:59:31+00:00,2023-10-21T14:13:34+00:00,2023-10-21T14:13:34+00:00,267,267,7,7,32874,https://www.bestfightodds.com/events/ufc-294-2908
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Rafael Dos Anjos,Rafael Fiziev,170,-200,174,-212,174,-212,2022-06-21T00:50:23+00:00,2022-06-21T00:50:23+00:00,2022-07-10T03:51:27+00:00,2022-07-10T03:51:27+00:00,119,119,7,7,27093,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Armen Petrosyan,Caio Borralho,250,-300,200,-241,200,-241,2022-06-21T00:50:23+00:00,2022-06-21T00:50:23+00:00,2022-07-10T03:17:28+00:00,2022-07-10T03:17:28+00:00,158,158,7,7,26986,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Douglas Silva de Andrade,Said Nurmagomedov,190,-225,338,-422,338,-422,2022-06-21T00:50:23+00:00,2022-06-21T00:50:23+00:00,2022-07-10T02:45:28+00:00,2022-07-10T02:45:28+00:00,148,148,7,7,27258,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Chase Sherman,Jared Vanderaa,170,-200,179,-216,179,-216,2022-06-29T19:22:13+00:00,2022-06-29T19:22:13+00:00,2022-07-10T02:14:29+00:00,2022-07-10T02:14:29+00:00,87,87,7,7,27632,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Aiemann Zahabi,Ricky Turcios,160,-185,183,-221,183,-221,2022-06-21T00:50:24+00:00,2022-06-21T00:50:24+00:00,2022-07-10T01:45:29+00:00,2022-07-10T01:45:29+00:00,97,97,7,7,27267,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Jamie Mullarkey,Michael Johnson,130,-150,-231,186,-231,186,2022-06-29T19:22:13+00:00,2022-06-29T19:22:13+00:00,2022-07-10T01:14:29+00:00,2022-07-10T01:14:29+00:00,109,109,7,7,27674,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Cody Brundage.,Tresean Gore,-115,-105,128,-151,128,-151,2022-06-21T00:50:24+00:00,2022-06-21T00:50:24+00:00,2022-07-10T00:37:28+00:00,2022-07-10T00:37:28+00:00,132,132,7,7,27255,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Cynthia Calvillo,Nina Nunes,-175,145,-154,127,-154,127,2022-06-23T19:35:29+00:00,2022-06-23T19:35:29+00:00,2022-07-09T18:11:28+00:00,2022-07-09T18:11:28+00:00,50,50,6,6,27254,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Antonina Shevchenko,Cortney Casey,-160,140,-181,152,-181,152,2022-06-21T00:50:23+00:00,2022-06-21T00:50:23+00:00,2022-07-10T00:08:29+00:00,2022-07-10T00:08:29+00:00,79,79,7,7,27256,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,David Onama,Garrett Armfield,-500,385,-825,557,-825,557,2022-07-06T18:58:13+00:00,2022-07-06T18:58:13+00:00,2022-07-09T23:39:27+00:00,2022-07-09T23:39:27+00:00,52,52,7,7,27726,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Austin Lingo,David Onama,225,-278,225,-276,225,-276,2022-06-26T13:16:47+00:00,2022-06-26T13:16:47+00:00,2022-07-03T05:52:23+00:00,2022-07-03T05:52:23+00:00,4,4,1,1,27262,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Karl Roberson,Kennedy Nzechukwu,105,-125,130,-153,130,-153,2022-06-21T00:50:24+00:00,2022-06-21T00:50:24+00:00,2022-07-09T23:10:29+00:00,2022-07-09T23:10:29+00:00,174,174,7,7,27379,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC on ESPN: dos Anjos vs. Fiziev,2022-07-09,Ronnie Lawrence,Saidyokub Kakhramonov,-160,140,-124,102,-124,102,2022-06-21T00:50:23+00:00,2022-06-21T00:50:23+00:00,2022-07-09T22:42:31+00:00,2022-07-09T22:42:31+00:00,170,170,7,7,27253,https://www.bestfightodds.com/events/ufc-on-espn-dos-anjos-vs-fiziev-2501
UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,Alex Reyes,Charlie Campbell,240,-350,386,-517,386,-517,2023-09-10T13:15:19+00:00,2023-09-10T13:15:19+00:00,2023-09-16T23:11:01+00:00,2023-09-16T23:11:01+00:00,86,86,7,7,32638,https://www.bestfightodds.com/events/ufc-fight-night-grasso-vs-shevchenko-2-2951
UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,Josefine Knutsson,Marnic Mann,-425,330,-742,515,-742,515,2023-09-09T20:26:54+00:00,2023-09-09T20:26:54+00:00,2023-09-16T23:05:41+00:00,2023-09-16T23:05:41+00:00,196,196,7,7,32621,https://www.bestfightodds.com/events/ufc-fight-night-grasso-vs-shevchenko-2-2951
UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,Alex Reyes,Natan Levy,280,-375,280,-375,280,-375,2023-09-06T19:53:06+00:00,2023-09-06T19:53:06+00:00,2023-09-06T19:53:06+00:00,2023-09-06T19:53:06+00:00,1,1,1,1,32518,https://www.bestfightodds.com/events/ufc-fight-night-grasso-vs-shevchenko-2-2951
UFC Fight Night: Grasso vs. Shevchenko 2,2023-09-16,Iasmin Lucindo,Josefine Knutsson,-210,175,-210,175,-210,175,2023-09-06T19:55:07+00:00,2023-09-06T19:55:07+00:00,2023-09-06T19:55:07+00:00,2023-09-06T19:55:07+00:00,1,1,1,1,32527,https://www.bestfightodds.com/events/ufc-fight-night-grasso-vs-shevchenko-2-2951
UFC 293,2023-09-10,Israel Adesanya,Sean Strickland,-430,300,-630,459,-630,459,2023-08-08T23:58:46+00:00,2023-08-08T23:58:46+00:00,2023-09-10T03:56:54+00:00,2023-09-10T03:56:54+00:00,239,239,7,7,32299,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Alexander Volkov,Tai Tuivasa,-188,140,-231,184,-231,184,2023-08-24T07:29:12+00:00,2023-08-24T07:29:12+00:00,2023-09-10T03:29:24+00:00,2023-09-10T03:29:24+00:00,291,291,7,7,31985,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Felipe Dos Santos,Manel Kape,290,-375,323,-430,323,-430,2023-08-29T02:26:52+00:00,2023-08-29T02:26:52+00:00,2023-09-10T02:42:59+00:00,2023-09-10T02:42:59+00:00,203,203,7,7,32479,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Austen Lane,Justin Tafa,163,-225,165,-203,165,-203,2023-08-24T07:29:12+00:00,2023-08-24T07:29:12+00:00,2023-09-10T02:37:26+00:00,2023-09-10T02:37:26+00:00,258,258,7,7,32420,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Anton Turkalj,Tyson Pedro,-105,-125,-122,102,-122,102,2023-08-24T07:29:12+00:00,2023-08-24T07:29:12+00:00,2023-09-10T02:21:01+00:00,2023-09-10T02:21:01+00:00,197,197,7,7,32421,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Carlos Ulberg,Da Woon Jung,-275,200,-312,246,-312,246,2023-08-24T07:29:11+00:00,2023-08-24T07:29:11+00:00,2023-09-10T01:37:04+00:00,2023-09-10T01:37:04+00:00,311,311,5,5,32419,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Carlos Ulberg,Da Un Jung,-295,225,-314,243,-314,243,2023-08-27T15:50:48+00:00,2023-08-27T15:50:48+00:00,2023-09-08T21:18:57+00:00,2023-09-08T21:18:57+00:00,17,17,2,2,31773,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Jack Jenkins,Jose Mariscal,-205,170,-209,169,-209,169,2023-08-24T20:56:56+00:00,2023-08-24T20:56:56+00:00,2023-09-10T01:00:52+00:00,2023-09-10T01:00:52+00:00,150,150,4,4,32423,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Chepe Mariscal,Jack Jenkins,163,-225,179,-216,179,-216,2023-08-24T07:29:12+00:00,2023-08-24T07:29:12+00:00,2023-09-10T01:09:28+00:00,2023-09-10T01:09:28+00:00,21,21,3,3,32032,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Jamie Mullarkey,John Makdessi,-188,140,-290,231,-290,231,2023-08-24T07:29:11+00:00,2023-08-24T07:29:11+00:00,2023-09-10T00:43:19+00:00,2023-09-10T00:43:19+00:00,275,275,7,7,32418,https://www.bestfightodds.com/events/ufc-293-2925
UFC 293,2023-09-10,Landon Quinones,Nasrat Haqparast,240,-350,368,-499,368,-499,2023-08-27T13:51:09+00:00,2023-08-27T13:51:09+00:00,2023-09-10T00:11:04+00:00,2023-09-10T00:11:04+00:00,190,190,7,7,32478,https://www.bestfightodds.com/events/ufc-293-2925
UFC Fight Night 186: Rozenstruik vs. Gane,2021-02-27,Ciryl Gane,Jairzinho Rozenstruik,-300,250,-237,196,-237,196,2021-01-15T01:42:16+00:00,2021-01-15T01:42:16+00:00,2021-02-28T03:36:06+00:00,2021-02-28T03:36:06+00:00,66,66,3,3,21735,https://www.bestfightodds.com/events/ufc-fight-night-186-rozenstruik-vs-gane-2039
UFC Fight Night 186: Rozenstruik vs. Gane,2021-02-27,Magomed Ankalaev,Nikita Krylov,-240,205,-317,254,-317,254,2021-01-27T02:42:12+00:00,2021-01-27T02:42:12+00:00,2021-02-28T03:02:07+00:00,2021-02-28T03:02:07+00:00,73,73,3,3,21759,https://www.bestfightodds.com/events/ufc-fight-night-186-rozenstruik-vs-gane-2039
UFC Fight Night 186: Rozenstruik vs. Gane,2021-02-27,Mayra Bueno Silva,Montana de La Rosa,-145,125,-104,-119,-104,-119,2021-01-27T02:42:12+00:00,2021-01-27T02:42:12+00:00,2021-02-28T02:26:06+00:00,2021-02-28T02:26:06+00:00,102,102,3,3,21758,https://www.bestfightodds.com/events/ufc-fight-night-186-rozenstruik-vs-gane-2039
UFC Fight Night 186: Rozenstruik vs. Gane,2021-02-27,Jimmie Rivera,Pedro Munhoz,-150,130,-140,116,-140,116,2021-02-17T10:22:17+00:00,2021-02-17T10:22:17+00:00,2021-02-28T01:54:04+00:00,2021-02-28T01:54:04+00:00,48,48,3,3,21950,https://www.bestfightodds.com/events/ufc-fight-night-186-rozenstruik-vs-gane-2039
UFC Fight Night 186: Rozenstruik vs. Gane,2021-02-27,Alex Caceres,Kevin Croom,-300,250,-166,140,-166,140,2021-01-27T02:42:12+00:00,2021-01-27T02:42:12+00:00,2021-02-28T01:14:06+00:00,2021-02-28T01:14:06+00:00,76,76,3,3,21670,https://www.bestfightodds.com/events/ufc-fight-night-186-rozenstruik-vs-gane-2039
UFC Fight Night 186: Rozenstruik vs. Gane,2021-02-27,Alexander Hernandez,Thiago Moises,-140,120,-222,181,-222,181,2021-01-27T02:42:12+00:00,2021-01-27T02:42:12+00:00,2021-02-28T00:42:07+00:00,2021-02-28T00:42:07+00:00,68,68,3,3,21760,https://www.bestfightodds.com/events/ufc-fight-night-186-rozenstruik-vs-gane-2039
UFC Fight Night 186: Rozenstruik vs. Gane,2021-02-27,Alexis Davis,Sabina Mazo,205,-240,179,-219,179,-219,2021-01-27T02:42:12+00:00,2021-01-27T02:42:12+00:00,2021-02-28T00:10:07+00:00,2021-02-28T00:10:07+00:00,74,74,3,3,21524,https://www.bestfightodds.com/events/ufc-fight-night-186-rozenstruik-vs-gane-2039
