outcome,wins_f1,losses_f1,draws_f1,height_cm_f1,weight_in_kg_f1,reach_in_cm_f1,significant_strikes_landed_per_minute_f1,significant_striking_accuracy_f1,significant_strikes_absorbed_per_minute_f1,significant_strike_defence_f1,average_takedowns_landed_per_15_minutes_f1,takedown_accuracy_f1,takedown_defense_f1,average_submissions_attempted_per_15_minutes_f1,age_f1,stance_Open Stance_f1,stance_Orthodox_f1,stance_Sideways_f1,stance_Southpaw_f1,stance_Switch_f1,stance_Unknown_f1,rolling_win_rate_f1,wins_f2,losses_f2,draws_f2,height_cm_f2,weight_in_kg_f2,reach_in_cm_f2,significant_strikes_landed_per_minute_f2,significant_striking_accuracy_f2,significant_strikes_absorbed_per_minute_f2,significant_strike_defence_f2,average_takedowns_landed_per_15_minutes_f2,takedown_accuracy_f2,takedown_defense_f2,average_submissions_attempted_per_15_minutes_f2,age_f2,stance_Open Stance_f2,stance_Orthodox_f2,stance_Sideways_f2,stance_Southpaw_f2,stance_Switch_f2,stance_Unknown_f2,rolling_win_rate_f2,diff_wins,diff_losses,diff_draws,diff_height_cm,diff_weight_in_kg,diff_reach_in_cm,diff_significant_strikes_landed_per_minute,diff_significant_striking_accuracy,diff_significant_strikes_absorbed_per_minute,diff_significant_strike_defence,diff_average_takedowns_landed_per_15_minutes,diff_takedown_accuracy,diff_takedown_defense,diff_average_submissions_attempted_per_15_minutes,diff_age,diff_rolling_win_rate
0,12,2,2,172.72,61.23,182.88,0.0,0.0,0.88,33.0,0.0,0.0,0.0,0.0,33.0,0,1,0,0,0,0,0.4109192890442891,10,6,0,165.1,61.23,177.8,1.86,36.0,3.1,52.0,2.64,35.0,43.0,0.6,36.0,0,1,0,0,0,0,0.4,2,-4,2,7.6200000000000045,0.0,5.079999999999984,-1.86,-36.0,-2.22,-19.0,-2.64,-35.0,-43.0,-0.6,-3.0,0.010919289044289071
0,14,4,0,175.26,65.77,175.26,2.33,46.0,1.99,62.0,1.9,30.0,45.0,0.0,43.0,0,0,0,1,0,0,0.5,19,3,0,182.88,65.77,182.88,2.87,35.0,4.14,60.0,0.0,0.0,76.0,0.5,37.0,0,0,0,1,0,0,0.6,-5,1,0,-7.6200000000000045,0.0,-7.6200000000000045,-0.54,11.0,-2.1499999999999995,2.0,1.9,30.0,-31.0,-0.5,6.0,-0.09999999999999998
1,18,9,0,180.34,83.91,195.58,4.42,49.0,4.35,56.0,0.54,40.0,64.0,0.0,42.0,0,0,0,0,1,0,0.6,9,4,0,182.88,112.04,187.96,3.35,39.0,5.82,35.0,4.41,62.0,100.0,0.9,40.0,0,1,0,0,0,0,0.5,9,5,0,-2.539999999999992,-28.13000000000001,7.6200000000000045,1.0699999999999998,10.0,-1.4700000000000006,21.0,-3.87,-22.0,-36.0,-0.9,2.0,0.09999999999999998
0,13,7,0,182.88,83.91,187.96,3.32,39.0,3.44,61.0,1.46,39.0,83.0,0.0,36.0,0,1,0,0,0,0,0.4,15,6,1,182.88,77.11,193.04,2.18,34.0,2.31,57.0,0.67,25.0,55.0,0.5,37.0,0,0,0,1,0,0,0.4,-2,1,-1,0.0,6.799999999999997,-5.079999999999984,1.1399999999999997,5.0,1.13,4.0,0.7899999999999999,14.0,28.0,-0.5,-1.0,0.0
1,13,14,11,177.8,120.2,182.88,2.81,43.0,2.9,51.0,0.51,55.0,64.0,0.2,52.0,0,1,0,0,0,0,0.6,18,11,0,190.5,119.75,200.66,2.18,47.0,3.84,38.0,2.02,40.0,54.0,2.0,46.0,0,0,0,1,0,0,0.8,-5,3,11,-12.699999999999989,0.45000000000000284,-17.78,0.6299999999999999,-4.0,-0.94,13.0,-1.51,15.0,10.0,-1.8,6.0,-0.20000000000000007
0,34,10,12,175.26,83.91,180.34,3.02,46.0,3.35,53.0,1.69,48.0,77.0,0.5,48.0,0,0,0,1,0,0,0.0,31,15,0,190.5,77.11,203.2,3.4,46.0,2.44,51.0,2.17,39.0,55.0,0.3,38.0,0,1,0,0,0,0,0.8,3,-5,12,-15.240000000000009,6.799999999999997,-22.859999999999985,-0.3799999999999999,0.0,0.9100000000000001,2.0,-0.48,9.0,22.0,0.2,10.0,-0.8
1,22,8,0,180.34,77.11,185.42,3.34,43.0,2.62,60.0,1.44,41.0,64.0,0.8,31.0,0,1,0,0,0,0,0.6,22,6,0,177.8,70.31,182.88,3.95,38.0,2.66,61.0,1.7,45.0,72.0,0.2,36.0,0,1,0,0,0,0,0.6,0,2,0,2.539999999999992,6.799999999999997,2.539999999999992,-0.6100000000000003,5.0,-0.040000000000000036,-1.0,-0.26,-4.0,-8.0,0.6000000000000001,-5.0,0.0
1,13,4,0,182.88,83.91,177.8,3.62,38.0,4.64,61.0,1.86,34.0,78.0,0.3,48.0,0,0,0,1,0,0,0.2,11,5,1,187.96,83.91,200.66,1.95,42.0,2.14,52.0,3.42,39.0,53.0,0.8,36.0,0,1,0,0,0,0,0.6,2,-1,-1,-5.0800000000000125,0.0,-22.859999999999985,1.6700000000000002,-4.0,2.4999999999999996,9.0,-1.5599999999999998,-5.0,25.0,-0.5,12.0,-0.39999999999999997
0,16,9,0,187.96,83.91,190.5,4.04,51.0,2.99,62.0,2.75,37.0,58.0,0.2,44.0,0,1,0,0,0,0,0.4,12,2,0,180.34,92.99,182.88,5.99,52.0,5.38,50.0,0.92,33.0,100.0,0.0,44.0,0,1,0,0,0,0,1.0,4,7,0,7.6200000000000045,-9.079999999999998,7.6200000000000045,-1.9500000000000002,-1.0,-2.3899999999999997,12.0,1.83,4.0,-42.0,0.2,0.0,-0.6
1,7,8,0,167.64,56.7,162.56,4.48,42.0,5.66,57.0,0.71,40.0,68.0,0.4,37.0,0,1,0,0,0,0,0.4,17,8,0,157.48,52.16,157.48,4.2,39.0,5.15,61.0,0.0,0.0,66.0,0.2,39.0,0,0,0,1,0,0,0.3333333333333333,-10,0,0,10.159999999999997,4.540000000000006,5.0800000000000125,0.28000000000000025,3.0,0.5099999999999998,-4.0,0.71,40.0,2.0,0.2,-2.0,0.06666666666666671
0,6,3,1,170.18,77.11,175.26,1.9,47.0,2.77,39.0,2.22,43.0,36.0,0.6,38.0,0,1,0,0,0,0,0.0,17,7,0,182.88,77.11,185.42,5.67,50.0,3.77,60.0,0.51,44.0,58.0,0.3,44.0,0,0,0,1,0,0,0.6,-11,-4,1,-12.699999999999989,0.0,-10.159999999999997,-3.77,-3.0,-1.0,-21.0,1.7100000000000002,-1.0,-22.0,0.3,-6.0,-0.6
1,24,14,0,182.88,70.31,190.5,4.82,48.0,4.94,49.0,0.68,33.0,77.0,0.6,36.0,0,0,0,0,1,0,0.4,6,3,0,172.72,65.77,172.72,3.37,45.0,2.98,54.0,1.45,22.0,63.0,0.0,40.0,0,1,0,0,0,0,0.3333333333333333,18,11,0,10.159999999999997,4.540000000000006,17.78,1.4500000000000002,3.0,1.9600000000000004,-5.0,-0.7699999999999999,11.0,14.0,0.6,-4.0,0.06666666666666671
1,10,7,1,175.26,61.23,167.64,7.56,40.0,8.41,51.0,0.0,0.0,62.0,0.0,43.0,0,1,0,0,0,0,0.6,19,2,1,154.94,61.23,182.88,1.57,33.0,3.9,60.0,3.0,18.0,75.0,0.5,39.0,0,1,0,0,0,0,0.0,-9,5,0,20.319999999999993,0.0,-15.240000000000009,5.989999999999999,7.0,4.51,-9.0,-3.0,-18.0,-13.0,-0.5,4.0,0.6
0,9,5,0,182.88,77.11,185.42,3.84,46.0,2.72,58.0,1.55,40.0,66.0,0.2,37.0,0,1,0,0,0,0,0.4,19,6,0,180.34,77.11,190.5,3.26,42.0,2.77,63.0,1.93,50.0,66.0,0.3,42.0,0,1,0,0,0,0,1.0,-10,-1,0,2.539999999999992,0.0,-5.0800000000000125,0.5800000000000001,4.0,-0.04999999999999982,-5.0,-0.3799999999999999,-10.0,0.0,-0.09999999999999998,-5.0,-0.6
1,20,16,1,172.72,70.31,175.26,3.68,40.0,4.09,62.0,0.74,35.0,75.0,0.0,41.0,0,1,0,0,0,0,0.2,13,4,0,177.8,77.11,180.34,4.78,42.0,3.59,65.0,1.05,54.0,78.0,0.0,39.0,0,1,0,0,0,0,0.4,7,12,1,-5.0800000000000125,-6.799999999999997,-5.0800000000000125,-1.1,-2.0,0.5,-3.0,-0.31000000000000005,-19.0,-3.0,0.0,2.0,-0.2
1,15,4,1,180.34,70.31,187.96,1.82,40.0,2.95,43.0,3.01,33.0,43.0,0.3,42.0,0,0,0,1,0,0,0.6,17,12,0,177.8,70.31,172.72,3.66,38.0,4.86,50.0,0.68,27.0,53.0,0.7,41.0,0,1,0,0,0,0,0.2,-2,-8,1,2.539999999999992,0.0,15.240000000000009,-1.84,2.0,-1.9100000000000001,-7.0,2.3299999999999996,6.0,-10.0,-0.39999999999999997,1.0,0.39999999999999997
0,22,6,0,175.26,70.31,187.96,5.32,49.0,4.66,54.0,0.67,55.0,66.0,0.1,37.0,0,0,0,1,0,0,0.6,22,13,0,182.88,77.11,193.04,4.57,45.0,3.77,52.0,1.05,30.0,41.0,1.3,41.0,0,0,0,1,0,0,0.6,0,-7,0,-7.6200000000000045,-6.799999999999997,-5.079999999999984,0.75,4.0,0.8900000000000001,2.0,-0.38,25.0,25.0,-1.2,-4.0,0.0
0,15,7,1,172.72,61.23,175.26,3.13,40.0,2.92,55.0,0.87,30.0,76.0,0.1,44.0,0,0,0,1,0,0,0.6,20,10,0,167.64,61.23,165.1,2.62,44.0,3.05,51.0,1.97,30.0,56.0,1.2,39.0,0,1,0,0,0,0,0.4,-5,-3,1,5.0800000000000125,0.0,10.159999999999997,0.5099999999999998,-4.0,-0.1299999999999999,4.0,-1.1,0.0,20.0,-1.0999999999999999,5.0,0.19999999999999996
0,17,14,0,190.5,104.33,193.04,4.38,44.0,5.47,55.0,0.45,23.0,83.0,0.0,40.0,0,1,0,0,0,0,0.2,17,9,1,177.8,104.33,185.42,2.05,45.0,2.93,56.0,2.11,35.0,100.0,0.3,43.0,0,1,0,0,0,0,0.6,0,5,-1,12.699999999999989,0.0,7.6200000000000045,2.33,-1.0,2.5399999999999996,-1.0,-1.66,-12.0,-17.0,-0.3,-3.0,-0.39999999999999997
1,14,5,0,190.5,92.99,200.66,4.43,46.0,2.22,59.0,4.89,50.0,83.0,0.0,36.0,0,1,0,0,0,0,0.8,10,6,1,182.88,92.99,187.96,2.5,42.0,2.41,60.0,2.46,32.0,57.0,1.4,42.0,0,0,0,1,0,0,0.4,4,-1,-1,7.6200000000000045,0.0,12.699999999999989,1.9299999999999997,4.0,-0.18999999999999995,-1.0,2.4299999999999997,18.0,26.0,-1.4,-6.0,0.4
1,23,5,0,172.72,61.23,175.26,4.55,51.0,2.62,57.0,2.73,54.0,82.0,0.7,37.0,0,1,0,0,0,0,0.8,26,4,1,165.1,56.7,167.64,3.04,52.0,2.0,63.0,2.65,61.0,76.0,0.3,38.0,0,0,0,1,0,0,0.8,-3,1,-1,7.6200000000000045,4.529999999999994,7.6200000000000045,1.5099999999999998,-1.0,0.6200000000000001,-6.0,0.08000000000000007,-7.0,6.0,0.39999999999999997,-1.0,0.0
0,11,5,0,187.96,77.11,187.96,2.7,42.0,3.63,52.0,1.36,66.0,50.0,0.7,40.0,0,0,0,0,1,0,0.4,24,8,1,180.34,77.11,185.42,2.91,40.0,3.23,49.0,1.32,61.0,62.0,0.3,42.0,0,1,0,0,0,0,0.6,-13,-3,-1,7.6200000000000045,0.0,2.5400000000000205,-0.20999999999999996,2.0,0.3999999999999999,3.0,0.040000000000000036,5.0,-12.0,0.39999999999999997,-2.0,-0.19999999999999996
0,19,9,1,182.88,77.11,187.96,2.5,48.0,4.18,49.0,0.85,35.0,56.0,1.4,41.0,0,1,0,0,0,0,0.8,15,7,0,185.42,77.11,187.96,3.66,51.0,2.62,66.0,1.94,76.0,73.0,0.0,44.0,0,1,0,0,0,0,0.6,4,2,1,-2.539999999999992,0.0,0.0,-1.1600000000000001,-3.0,1.5599999999999996,-17.0,-1.0899999999999999,-41.0,-17.0,1.4,-3.0,0.20000000000000007
1,12,5,0,185.42,83.91,195.58,2.98,45.0,2.95,58.0,0.95,55.0,50.0,0.2,47.0,0,1,0,0,0,0,0.4,9,2,1,182.88,83.91,185.42,4.67,51.0,4.41,62.0,1.99,13.0,0.0,0.0,42.0,0,1,0,0,0,0,0.6666666666666666,3,3,-1,2.539999999999992,0.0,10.160000000000025,-1.69,-6.0,-1.46,-4.0,-1.04,42.0,50.0,0.2,5.0,-0.2666666666666666
1,29,12,0,177.8,65.77,180.34,3.4,38.0,3.34,51.0,2.87,34.0,56.0,1.1,41.0,0,1,0,0,0,0,0.4,19,3,1,180.34,65.77,182.88,2.01,40.0,3.21,49.0,1.74,34.0,39.0,2.3,40.0,0,1,0,0,0,0,0.8,10,9,-1,-2.539999999999992,0.0,-2.539999999999992,1.3900000000000001,-2.0,0.1299999999999999,2.0,1.1300000000000001,0.0,17.0,-1.1999999999999997,1.0,-0.4
1,31,13,0,177.8,77.11,182.88,2.69,37.0,3.02,56.0,1.51,24.0,46.0,0.8,44.0,0,0,0,1,0,0,0.4,38,19,1,172.72,70.31,180.34,2.92,42.0,3.44,56.0,1.5,45.0,48.0,1.7,42.0,0,0,0,1,0,0,0.4,-7,-6,-1,5.0800000000000125,6.799999999999997,2.539999999999992,-0.22999999999999998,-5.0,-0.41999999999999993,0.0,0.010000000000000009,-21.0,-2.0,-0.8999999999999999,2.0,0.0
1,12,4,0,180.34,70.31,180.34,2.5,39.0,2.94,52.0,2.33,40.0,23.0,0.0,40.0,0,1,0,0,0,0,0.6,12,7,0,172.72,70.31,177.8,3.42,43.0,2.96,68.0,2.43,20.0,0.0,0.0,44.0,0,0,0,1,0,0,0.6,0,-3,0,7.6200000000000045,0.0,2.539999999999992,-0.9199999999999999,-4.0,-0.020000000000000018,-16.0,-0.10000000000000009,20.0,23.0,0.0,-4.0,0.0
0,31,14,0,185.42,65.77,187.96,6.18,48.0,6.31,48.0,1.73,43.0,61.0,0.7,36.0,0,0,0,1,0,0,0.6,10,7,2,170.18,61.23,175.26,3.26,44.0,3.63,53.0,0.5,16.0,30.0,0.0,34.0,0,0,0,1,0,0,0.2,21,7,-2,15.23999999999998,4.539999999999999,12.700000000000017,2.92,4.0,2.6799999999999997,-5.0,1.23,27.0,31.0,0.7,2.0,0.39999999999999997
0,34,11,1,187.96,83.91,195.58,3.05,61.0,2.05,60.0,0.5,77.0,69.0,0.8,51.0,0,0,0,1,0,0,0.6,30,9,0,185.42,83.91,190.5,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,47.0,0,1,0,0,0,0,0.4,4,2,1,2.5400000000000205,0.0,5.0800000000000125,-1.2800000000000002,23.0,-0.6600000000000001,-5.0,-0.55,34.0,6.0,0.5,4.0,0.19999999999999996
1,42,6,2,187.96,83.91,193.04,3.75,50.0,1.21,68.0,1.59,60.0,59.0,1.1,40.0,0,1,0,0,0,0,0.8,28,9,0,185.42,83.91,198.12,2.13,40.0,2.99,52.0,2.1,27.0,30.0,1.1,44.0,0,1,0,0,0,0,0.8,14,-3,2,2.5400000000000205,0.0,-5.0800000000000125,1.62,10.0,-1.7800000000000002,16.0,-0.51,33.0,29.0,0.0,-4.0,0.0
1,12,3,0,190.5,83.91,185.42,3.34,50.0,2.81,60.0,0.0,0.0,70.0,1.1,34.0,0,0,0,1,0,0,0.8,34,10,21,180.34,77.11,185.42,2.23,36.0,3.2,58.0,1.65,48.0,63.0,0.3,41.0,0,0,0,1,0,0,0.4,-22,-7,-21,10.159999999999997,6.799999999999997,0.0,1.1099999999999999,14.0,-0.3900000000000001,2.0,-1.65,-48.0,7.0,0.8,-7.0,0.4
0,11,7,1,172.72,61.23,177.8,4.07,41.0,3.16,68.0,1.01,63.0,68.0,0.6,44.0,0,1,0,0,0,0,0.4,25,14,0,167.64,61.23,172.72,3.02,31.0,4.63,55.0,2.47,44.0,58.0,0.4,47.0,0,1,0,0,0,0,0.6,-14,-7,1,5.0800000000000125,0.0,5.0800000000000125,1.0500000000000003,10.0,-1.4699999999999998,13.0,-1.4600000000000002,19.0,10.0,0.19999999999999996,-3.0,-0.19999999999999996
0,9,4,0,170.18,65.77,167.64,2.35,38.0,3.7,35.0,0.92,14.0,55.0,0.9,38.0,0,1,0,0,0,0,0.3333333333333333,17,9,0,177.8,65.77,182.88,1.33,44.0,2.98,46.0,3.96,43.0,35.0,1.1,37.0,0,0,0,1,0,0,0.6,-8,-5,0,-7.6200000000000045,0.0,-15.240000000000009,1.02,-6.0,0.7200000000000002,-11.0,-3.04,-29.0,20.0,-0.20000000000000007,1.0,-0.26666666666666666
1,18,8,0,172.72,61.23,175.26,5.58,45.0,4.04,54.0,0.95,38.0,65.0,0.2,40.0,0,1,0,0,0,0,0.8,23,12,1,172.72,61.23,177.8,4.18,47.0,5.34,50.0,0.47,39.0,71.0,0.8,33.0,0,0,0,0,1,0,0.6,-5,-4,-1,0.0,0.0,-2.5400000000000205,1.4000000000000004,-2.0,-1.2999999999999998,4.0,0.48,-1.0,-6.0,-0.6000000000000001,7.0,0.20000000000000007
1,14,4,0,190.5,83.91,190.5,3.03,46.0,3.52,52.0,0.44,18.0,65.0,0.7,37.0,0,0,0,1,0,0,0.2,11,5,0,177.8,83.91,182.88,2.25,32.0,2.82,65.0,2.64,23.0,16.0,0.0,38.0,0,1,0,0,0,0,0.0,3,-1,0,12.699999999999989,0.0,7.6200000000000045,0.7799999999999998,14.0,0.7000000000000002,-13.0,-2.2,-5.0,49.0,0.7,-1.0,0.2
1,20,4,0,172.72,65.77,177.8,3.47,42.0,3.04,60.0,0.86,47.0,71.0,0.3,32.0,0,0,0,1,0,0,1.0,21,11,1,175.26,65.77,180.34,1.43,41.0,1.62,64.0,1.06,20.0,18.0,1.4,45.0,0,1,0,0,0,0,0.2,-1,-7,-1,-2.539999999999992,0.0,-2.539999999999992,2.04,1.0,1.42,-4.0,-0.20000000000000007,27.0,53.0,-1.0999999999999999,-13.0,0.8
0,11,6,0,185.42,77.11,193.04,3.52,41.0,4.31,57.0,0.32,15.0,63.0,0.7,36.0,0,1,0,0,0,0,0.4,24,6,0,185.42,83.91,195.58,2.98,42.0,2.23,57.0,1.33,39.0,82.0,0.1,36.0,0,0,0,1,0,0,0.4,-13,0,0,0.0,-6.799999999999997,-2.5400000000000205,0.54,-1.0,2.0799999999999996,0.0,-1.01,-24.0,-19.0,0.6,0.0,0.0
0,23,6,1,180.34,70.31,177.8,3.06,35.0,2.88,64.0,1.98,26.0,77.0,0.0,39.0,0,0,0,1,0,0,0.4,24,4,0,172.72,70.31,185.42,1.98,34.0,2.16,65.0,3.95,41.0,61.0,0.1,39.0,0,1,0,0,0,0,0.8,-1,2,1,7.6200000000000045,0.0,-7.619999999999976,1.08,1.0,0.7199999999999998,-1.0,-1.9700000000000002,-15.0,16.0,-0.1,0.0,-0.4
1,19,8,11,182.88,112.04,187.96,3.09,57.0,3.29,47.0,0.56,26.0,68.0,0.1,43.0,0,0,0,1,0,0,0.4,7,1,11,190.5,120.2,187.96,3.38,50.0,5.25,49.0,0.51,16.0,100.0,0.0,42.0,0,1,0,0,0,0,0.0,12,7,0,-7.6200000000000045,-8.159999999999997,0.0,-0.29000000000000004,7.0,-1.96,-2.0,0.050000000000000044,10.0,-32.0,0.1,1.0,0.4
1,8,3,0,185.42,70.31,190.5,2.57,54.0,3.91,47.0,2.31,25.0,100.0,1.5,38.0,0,1,0,0,0,0,0.0,12,5,0,177.8,70.31,182.88,3.68,34.0,5.64,50.0,1.23,80.0,83.0,0.3,39.0,0,1,0,0,0,0,0.2,-4,-2,0,7.619999999999976,0.0,7.6200000000000045,-1.1100000000000003,20.0,-1.7299999999999995,-3.0,1.08,-55.0,17.0,1.2,-1.0,-0.2
1,8,2,0,175.26,70.31,185.42,4.69,43.0,3.53,55.0,0.94,33.0,77.0,0.0,37.0,0,0,0,1,0,0,0.8,15,6,0,185.42,70.31,182.88,2.02,38.0,5.91,38.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,0,1,0.4109192890442891,-7,-4,0,-10.159999999999997,0.0,2.539999999999992,2.6700000000000004,5.0,-2.3800000000000003,17.0,0.94,33.0,77.0,0.0,-4.0,0.38908071095571095
1,36,17,2,185.42,70.31,185.42,4.41,46.0,4.48,53.0,1.16,33.0,73.0,1.2,43.0,0,1,0,0,0,0,0.4,22,12,12,180.34,77.11,193.04,2.99,51.0,2.55,46.0,2.35,38.0,63.0,0.6,38.0,0,1,0,0,0,0,0.8,14,5,-10,5.079999999999984,-6.799999999999997,-7.6200000000000045,1.42,-5.0,1.9300000000000006,7.0,-1.1900000000000002,-5.0,10.0,0.6,5.0,-0.4
1,23,9,0,185.42,83.91,195.58,3.51,47.0,3.05,51.0,3.14,33.0,85.0,0.6,42.0,0,0,0,1,0,0,0.6,21,11,0,180.34,77.11,193.04,1.46,46.0,1.82,62.0,3.05,42.0,83.0,1.4,47.0,0,1,0,0,0,0,0.4,2,-2,0,5.079999999999984,6.799999999999997,2.5400000000000205,2.05,1.0,1.2299999999999998,-11.0,0.0900000000000003,-9.0,2.0,-0.7999999999999999,-5.0,0.19999999999999996
1,15,7,0,172.72,61.23,165.1,2.79,40.0,3.66,58.0,0.85,22.0,81.0,0.0,34.0,0,1,0,0,0,0,0.6,6,2,0,167.64,61.23,165.1,2.42,34.0,3.91,56.0,1.75,33.0,80.0,0.0,43.0,0,1,0,0,0,0,0.5,9,5,0,5.0800000000000125,0.0,0.0,0.3700000000000001,6.0,-0.25,2.0,-0.9,-11.0,1.0,0.0,-9.0,0.09999999999999998
1,17,9,0,167.64,70.31,167.64,4.42,46.0,3.07,59.0,3.89,40.0,82.0,1.1,39.0,0,1,0,0,0,0,0.6,36,11,2,170.18,65.77,175.26,2.04,44.0,2.01,50.0,3.63,48.0,63.0,1.1,47.0,0,1,0,0,0,0,0.4,-19,-2,-2,-2.5400000000000205,4.540000000000006,-7.6200000000000045,2.38,2.0,1.06,9.0,0.26000000000000023,-8.0,19.0,0.0,-8.0,0.19999999999999996
1,24,13,0,187.96,83.91,190.5,3.57,44.0,2.96,56.0,0.27,19.0,57.0,0.5,39.0,0,1,0,0,0,0,0.4,44,17,1,182.88,83.91,177.8,2.41,51.0,1.69,57.0,2.45,55.0,62.0,0.6,43.0,0,0,0,1,0,0,0.4,-20,-4,-1,5.0800000000000125,0.0,12.699999999999989,1.1599999999999997,-7.0,1.27,-1.0,-2.18,-36.0,-5.0,-0.09999999999999998,-4.0,0.0
1,28,9,0,187.96,77.11,185.42,4.79,49.0,4.11,61.0,0.96,18.0,59.0,0.9,39.0,0,1,0,0,0,0,0.8,14,6,0,182.88,70.31,180.34,3.99,59.0,3.19,55.0,1.36,28.0,82.0,0.0,39.0,0,1,0,0,0,0,0.25,14,3,0,5.0800000000000125,6.799999999999997,5.079999999999984,0.7999999999999998,-10.0,0.9200000000000004,6.0,-0.40000000000000013,-10.0,-23.0,0.9,0.0,0.55
0,15,6,0,175.26,77.11,182.88,1.81,31.0,3.03,59.0,3.72,52.0,66.0,0.1,38.0,0,1,0,0,0,0,0.4,30,7,0,185.42,83.91,193.04,6.04,42.0,4.57,60.0,0.71,64.0,76.0,0.2,35.0,0,1,0,0,0,0,1.0,-15,-1,0,-10.159999999999997,-6.799999999999997,-10.159999999999997,-4.23,-11.0,-1.5400000000000005,-1.0,3.0100000000000002,-12.0,-10.0,-0.1,3.0,-0.6
0,10,6,0,175.26,83.91,185.42,2.23,46.0,3.1,58.0,0.36,7.0,53.0,0.7,43.0,0,1,0,0,0,0,0.4,6,4,0,180.34,83.91,198.12,2.45,48.0,2.7,55.0,0.94,33.0,37.0,0.0,38.0,0,0,0,0,1,0,0.25,4,2,0,-5.0800000000000125,0.0,-12.700000000000017,-0.2200000000000002,-2.0,0.3999999999999999,3.0,-0.58,-26.0,16.0,0.7,5.0,0.15000000000000002
1,38,22,0,193.04,92.99,193.04,3.19,49.0,5.04,44.0,0.44,22.0,50.0,0.6,37.0,0,1,0,0,0,0,0.4,11,5,1,182.88,83.91,182.88,2.35,56.0,2.99,44.0,0.0,0.0,52.0,1.0,44.0,0,1,0,0,0,0,0.0,27,17,-1,10.159999999999997,9.079999999999998,10.159999999999997,0.8399999999999999,-7.0,2.05,0.0,0.44,22.0,-2.0,-0.4,-7.0,0.4
0,9,2,1,177.8,77.11,182.88,1.47,30.0,2.27,64.0,2.5,31.0,40.0,1.0,37.0,0,1,0,0,0,0,0.0,15,7,0,177.8,77.11,175.26,3.88,52.0,2.4,61.0,3.17,47.0,50.0,0.0,47.0,0,0,0,1,0,0,0.5,-6,-5,1,0.0,0.0,7.6200000000000045,-2.41,-22.0,-0.1299999999999999,3.0,-0.6699999999999999,-16.0,-10.0,1.0,-10.0,-0.5
0,9,8,1,167.64,61.23,172.72,3.2,41.0,3.52,59.0,0.62,63.0,50.0,0.8,48.0,0,1,0,0,0,0,0.4,6,6,0,172.72,61.23,170.18,4.03,34.0,4.59,53.0,0.95,22.0,50.0,0.0,38.0,0,1,0,0,0,0,0.4,3,2,1,-5.0800000000000125,0.0,2.539999999999992,-0.8300000000000001,7.0,-1.0699999999999998,6.0,-0.32999999999999996,41.0,0.0,0.8,10.0,0.0
1,16,7,0,165.1,56.7,170.18,3.94,38.0,5.19,56.0,1.09,24.0,67.0,0.2,42.0,0,1,0,0,0,0,0.4,4,2,0,172.72,61.23,182.88,4.01,48.0,3.61,52.0,0.0,0.0,44.0,0.0,41.0,0,1,0,0,0,0,0.0,12,5,0,-7.6200000000000045,-4.529999999999994,-12.699999999999989,-0.06999999999999984,-10.0,1.5800000000000005,4.0,1.09,24.0,23.0,0.2,1.0,0.4
0,15,9,0,195.58,117.93,193.04,3.91,65.0,3.02,45.0,2.62,42.0,78.0,0.0,46.0,0,1,0,0,0,0,0.2,20,8,0,190.5,106.59,193.04,2.41,44.0,3.02,55.0,1.01,23.0,45.0,0.1,44.0,0,1,0,0,0,0,0.6,-5,1,0,5.0800000000000125,11.340000000000003,0.0,1.5,21.0,0.0,-10.0,1.61,19.0,33.0,-0.1,2.0,-0.39999999999999997
0,18,8,0,175.26,83.91,175.26,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3,42.0,0,0,0,1,0,0,0.4,17,9,1,182.88,77.11,190.5,4.05,46.0,3.0,54.0,0.23,35.0,63.0,0.0,43.0,0,1,0,0,0,0,0.6,1,-1,-1,-7.6200000000000045,6.799999999999997,-15.240000000000009,-0.5599999999999996,-1.0,0.9900000000000002,-1.0,3.6,11.0,0.0,0.3,-1.0,-0.19999999999999996
1,22,14,0,182.88,119.29,185.42,2.18,36.0,4.79,46.0,1.14,27.0,65.0,0.1,49.0,0,1,0,0,0,0,0.6,14,4,0,187.96,120.2,190.5,2.08,46.0,1.52,59.0,1.83,41.0,66.0,0.1,39.0,0,1,0,0,0,0,0.6,8,10,0,-5.0800000000000125,-0.9099999999999966,-5.0800000000000125,0.10000000000000009,-10.0,3.27,-13.0,-0.6900000000000002,-14.0,-1.0,0.0,10.0,0.0
1,27,18,0,190.5,92.99,203.2,3.03,47.0,3.33,47.0,1.09,36.0,67.0,0.5,43.0,0,0,0,1,0,0,0.6,12,7,1,185.42,92.99,187.96,2.71,53.0,3.62,49.0,0.6,40.0,63.0,0.1,46.0,0,1,0,0,0,0,0.25,15,11,-1,5.0800000000000125,0.0,15.23999999999998,0.31999999999999984,-6.0,-0.29000000000000004,-2.0,0.4900000000000001,-4.0,4.0,0.4,-3.0,0.35
